"Station
[001]","Day
[002]","Priority #
[003]","Sub-Recipe ID
[004]","Sub-Recipe URL
[005]","Sub-Recipe Name
[006]","Ingredient ID
[007]","Ingredient Name
[008]","Trim %
[009]","Weight/Quantity
[010]","Unit
[011]","Prep Instructions
[012]"
Veg - 017,Tue,2,177,https://eatbetterday.ca/admin/ingredients/177,Prepped Edamame Beans,,,,7.3247,Kgs,"1) Place frozen edamame beans into a blue strainer bin, and pour hot tap water over them until fully thawed.
2) Once thawed, immediately run cold water over the beans to cool them, then allow them to drain completely.
3) Place a grey lid upside down underneath the strainer bin to catch any remaining water.
4) Weigh, label with item name and date, and store in the fridge in the assigned area."
,,,177,,,482,"Peeled Bean Edamame, Frozen",,7.3247,Kgs,
Veg - 017,Tue,2,541,https://eatbetterday.ca/admin/ingredients/541,Prepped Spinach,,,,3.3681,Kgs,"1) Ensure spinach is fresh and washed before starting.
2) Gather a manageable handful of spinach leaves and place them on a cutting board.
3) Using a sharp knife, rough chop the spinach into 1–2 inch pieces. This should be a quick, even chop—not too fine.
4) Transfer chopped spinach into a clean grey bin.
5) Weigh, label, and store in the fridge in the assigned area."
,,,541,,,134,Fresh Baby Spinach,,3.3681,Kgs,
Veg - 017,Tue,2,681,https://eatbetterday.ca/admin/ingredients/681,Punch Diced Red Pepper HOT DISH,,,,3.7487,Kgs,"1) Wash the bell peppers thoroughly. Remove the stems, slice in half, and fully de-seed. Remove any white inner ribs if needed.
2) If the peppers are being used in a cold dish, dice them by hand for a cleaner appearance and better texture. For all other uses, proceed with the Robot Coupe CL52E setup: unplug the machine, place the ejection disc on the motor shaft, insert the 20mm (4/5) dicing grid, then attach the matching knife blade on the shaft above it. Close and lock the lid.
3) Plug in the machine and process all peppers through the hopper with steady pressure. Transfer diced peppers into a clean grey bin.
4) Spread the diced peppers in a single layer on a parchment-lined baking tray and place in the fridge to air dry for 2 hours. This helps remove excess moisture.
5) After drying, weigh, label with the item name and date, and place in the fridge in the assigned area."
,,,681,,,1748,Deseeded Red Pepper (Veg T),,3.946,Kgs,
Veg - 017,Tue,2,1481,https://eatbetterday.ca/admin/ingredients/1481,Punch Sliced Julienne Yellow Peppers,,,,16.055,Kgs,"1) Place the punch slicer into a grey bin.
2) Place 2-4 quarters of deseeded pepper onto the slicer with the length in the same direction of the blades. Press down to get long julienned pieces. Repeat the process.
3) Repeat the process. When finished, record your finished weight and place the peppers in a single layer on trays of parchment to dry.
4) Weigh it and label the bin(s) with the name, date, weight and your initials.
5) Enter the weight into the Prep Master List."
,,,1481,,,1480,Deseeded Yellow Pepper (Veg T),,16.3826,Kgs,
Veg - 017,Tue,2,5,https://eatbetterday.ca/admin/ingredients/5,Punch Sliced Red Peppers,,,,40.7907,Kgs,"1) Slice the prepared peppers using the hand-punch julienne slicer. Use firm, even pressure to achieve consistent cuts.
2) Weigh the julienned peppers and record the total. Label parchment-lined trays with the product name, date, and weight.
3) Spread the peppers in a single, even layer on the trays and place them in the fridge to dry for 2 hours."
,,,5,,,1748,Deseeded Red Pepper (Veg T),,42.9376,Kgs,
Veg - 017,Tue,2,2290,https://eatbetterday.ca/admin/ingredients/2290,Punch Sliced Snap Peas,,,,1.2712,Kgs,"1) Open each package and place into a clean grey bin. Inspect them as you go looking for brown or wrinkled pea pods. Discard any you find. Repeat until you have the desired weight.
2) Place the punch slicer into a clean empty grey bin.
3) Place a handful of pea pods on to the punch slicer, adjust the pieces so they are all laying across the blades so the slicer cuts across the width of each pod. This will create small 1/2 in by 1/4 in pieces.
4) Using the handle, press down to slice the pods. Repeat the process until you have finished. Be sure to change out the grey bin if it is too full, and combine into one bin after slicing.
5) Weigh, label with the item name and date, and place in the fridge in the assigned area."
,,,2290,,,2059,(1334181) - Sugar Snap Peas,,1.2712,Kgs,
Veg - 017,Tue,2,809,https://eatbetterday.ca/admin/ingredients/809,Robo Small Diced Roma Tomatoes,,,,12.2587,Kgs,"1) Wash tomatoes.
2) Remove the core from the tomatoes.
3) Cut into slices and put through the punch dicer.
4) Process all tomatoes and place them into grey bins.
5) Weigh, label, and place into the fridge."
,,,809,,,833,Roma Tomatoes,,12.9039,Kgs,
Veg - 017,Tue,2,1901,https://eatbetterday.ca/admin/ingredients/1901,Rough Chop Garlic Artichokes,,,,11.1657,Kgs,"1) Rough chop all artichoke hearts using a sharp knife. Aim for each piece to be about the size of half an original heart — roughly uniform but still rustic.
2) Weigh, label, and store in the fridge in the assigned area."
,,,1901,,,1900,Roasted Garlic Artichokes (Oven W),,11.631,Kgs,
Veg - 017,Tue,2,2605,https://eatbetterday.ca/admin/ingredients/2605,Rough Chopped Parsley For Batching,,,,0.5451,Kgs,"**We can use the steams for this recipe*** ask Chef for a demo
1) Pluck the parsley leaves from the stems, discarding only the thick, woody parts. Some tender stems can remain.
2) Using a sharp knife, roughly chop the parsley into pieces about 1 cm in size. This should be a loose, rustic cut — not minced. The pieces should be large enough to see and pick up individually, as this parsley will be used as a fresh garnish on dishes.
3) Use the small scale to weigh the chopped parsley in portions as needed.
4) Transfer into a clean Tupperware container.
5) Label with item name, weight, and date, then place in the fridge in the assigned area."
,,,2605,,,132,(1282605) - Ready-Set-Serve Parsley,,0.6056,Kgs,
Veg - 017,Tue,2,244,https://eatbetterday.ca/admin/ingredients/244,Round Cut Green Onion,,,,3.574,Kgs,"1) Rinse green onions thoroughly and remove any wilted or damaged outer layers.
2) Trim off the root ends and about 1 inch from the top of the green part if dry or tough.
3) Cut green onions crosswise into 1/4-inch pieces using a sharp knife or slicer, as needed for the recipe.
4) Weigh the final product.
5) Label and store in the fridge in the assigned area."
,,,244,,,50,(2343116) - Green Onions,,3.7527,Kgs,
Veg - 017,Tue,2,333,https://eatbetterday.ca/admin/ingredients/333,Shaved Green Cabbage,,,,5.1798,Kgs,"1) Remove any damaged outer leaves. De-stem the green cabbage, then cut it into quarters through the core to fit easily into the hopper.
2) Set up the small Robot Coupe by unplugging the machine. Place the ejection disc onto the motor shaft, then install the 1/8 (3mm) slicing blade. Lock the lid securely.
3) Plug in the machine and process all green cabbage quarters through the hopper using steady, even pressure. The cabbage should come out thinly shaved.
4) Transfer the shaved green cabbage into a clean grey bin. Weigh, label with the item name and date, and place in the fridge in the assigned area."
,,,333,,,73,(1800605) - Whole Green Cabbage,,6.0968,Kgs,
Veg - 017,Tue,2,236,https://eatbetterday.ca/admin/ingredients/236,Shaved Red Cabbage,,,,14.1524,Kgs,"1) Remove any damaged outer leaves from the cabbage, then cut the head into quarters and remove the core from each section. If the quarters are still too large to fit in the hopper, cut them into smaller wedges.
2) Unplug the Robot Coupe CL52E before setting up the machine. Open the continuous feed head and start by placing the ejection disc onto the motor shaft inside the bowl. Then, mount the 1/8 (3mm) slicing disc directly on top of the shaft, making sure it is seated securely. No scraper blade is needed for slicing discs. Close the lid and lock it in place.
3) Plug in and turn on the Robot Coupe. Feed the cabbage wedges into the large hopper and use the pusher to guide them through the slicing disc, applying steady pressure to produce thin, even shreds.
4) Once all cabbage is shaved, receive the sliced cabbage into a clean grey bin. Weigh, label with the item name and current date, and place in the fridge in the assigned area."
,,,236,,,125,Whole Red Cabbage,,16.3177,Kgs,
Veg - 017,Tue,2,1087,https://eatbetterday.ca/admin/ingredients/1087,Shredded Napa Cabbage,,,,8.0193,Kgs,"1) If prepping a small batch, slice the Napa cabbage by hand into thin julienne strips. For larger amounts, use the julienne punch slicer, cutting cabbage to fit as needed.
2) Place all julienned cabbage into a cold water bath and wash thoroughly to remove any dirt or debris.
3) After washing, transfer the cabbage into the salad spinner in batches and spin dry until moisture is removed.
4) Weigh the spun-dry cabbage, then transfer it into thin, even layers on parchment-lined trays. Label each tray clearly with the item name, date, and weight.
5) Place labeled trays on a covered rolling rack and store in the fridge to air dry overnight."
,,,1087,,,126,Napa Cabbage,,9.3793,Kgs,
Veg - 017,Tue,2,1952,https://eatbetterday.ca/admin/ingredients/1952,Shredded Yellow Onions,,,,4.0127,Kgs,"1) Check for any prepped yellow onions from previous batches and use older stock first if still in good condition.
2) Peel the yellow onions fully, removing any outer skin and blemishes. Once peeled, cut all onions in half through the root end.
3) Unplug the Robot Coupe CL52E and set it up by installing the ejection disc on the motor shaft, followed by the 3mm slicing blade. Close and lock the lid securely.
4) Plug in the machine and process the halved onions by loading them into the hopper, packing it as full as possible. Slice all onions using steady, consistent pressure.
5) Receive sliced onions into clean grey bins. Weigh, label with item name and date, and place in the fridge in the assigned area."
,,,1952,,,57,Yellow Onion,,4.4355,Kgs,
Veg - 017,Wed,2,2313,https://eatbetterday.ca/admin/ingredients/2313,SMALL Punch Diced Green Pepper,,,,1.2712,Kgs,"1) Set up a green cutting board.
2) Using a knife, De-seed each pepper, removing the white pith, seeds and stem.
3) Cut each pepper into quarters.
4) Place the punch dicer in a clean grey bin.
5) Lift the punch handle and place a piece of pepper skin side down on the grid below it. Make sure nothing but the pepper is on the grid and press the punch down to dice the pepper into 1/4 pieces.
6) Weigh, label with the item name and date, and place in the fridge in the assigned area."
,,,2313,,,1553,Deseeded Green Pepper (Veg T),,1.284,Kgs,
Veg - 017,Tue,2,1397,https://eatbetterday.ca/admin/ingredients/1397,Small Punch Diced Red Cabbage,,,,12.5426,Kgs,"1) Remove any loose or wilted outer leaves from the cabbage.
2) Cut out and discard the cabbage core.
3) Cut the remaining cabbage into pieces that will fit easily into the small manual punch dicer.
4) Feed the cabbage pieces through the punch dicer until evenly diced.
5) Transfer the diced cabbage into the assigned gray bins. Weigh, label, and store in the fridge in the designated area."
,,,1397,,,125,Whole Red Cabbage,,14.6107,Kgs,
Veg - 017,Tue,2,1398,https://eatbetterday.ca/admin/ingredients/1398,Small Robo Diced Green Cabbage,,,,3.3049,Kgs,"1) Remove any damaged outer leaves. De-stem the cabbage, then cut it into quarters through the core to fit easily into the hopper.
2) Unplug the Robot Coupe CL52E before setup. Open the continuous feed head and begin by placing the ejection disc onto the motor shaft. Insert the 8x8mm (5/16in) dicing grid into the bowl, ensuring it is seated flat and secure. Install the matching knife blade on the shaft above the grid. Close and lock the lid in place. (**Make sure the dicing grid and blades are sharp - or you will end up with shredded product. Ask a Sous if you need a new one).
3) Plug in the machine and process all cabbage quarters through the hopper using steady, even pressure. The cabbage should come out as 3/4 inch square pieces.
4) Transfer the diced cabbage into a clean grey bin. Weigh, label with the item name and date, and place in the fridge in the assigned area.
5) Enter the weight into the Prep Master List."
,,,1398,,,73,(1800605) - Whole Green Cabbage,,3.8498,Kgs,
Veg - 017,Tue,2,1370,https://eatbetterday.ca/admin/ingredients/1370,Un-bagged Mini Tofu Puffs,,,,1584,un,"1) Open the bags of tofu puffs and carefully remove the little oxygen pack. Use the weight on the tofu puff bag, as our weights change if its frozen or not.
2) Place tofu puffs into grey bins.
3) Weigh, label, place in assigned area.
4) Store in the fridge in the assigned area."
,,,1370,,,1309,Mini Tofu Puffs - 2.3kg/case.,,11.7523,Kgs,
Veg - 017,Fri,3,2288,https://eatbetterday.ca/admin/ingredients/2288,Cabbage Garnish,,,,3.27,Kgs,"1) Batch ingredients together ensure all products are mixed together well.
2) Weigh and Label."
,,,2288,,,236,Shaved Red Cabbage (Veg T),,2.2295,Kgs,
,,,2288,,,1230,Air Dried Shredded Kale (Veg W),,1.0405,Kgs,
Veg - 017,Fri,3,2689,https://eatbetterday.ca/admin/ingredients/2689,Chicken Dinner Veg Mix,,,,18.3,Kgs,"1) Weigh out ingredients. Split between multiple bins to make sure bins are not too full or too heavy.
2) If grey bins are too full to mix, transfer one bin at a time into a large black bin to mix well using gloves. Then place the mixture back into the grey bin.
3) Weigh each container. Lid, label with the date, your initial and the weight."
,,,2689,,,1198,Blanched Broccoli Florets (Sauce T),,6.1,Kgs,
,,,2689,,,2685,HF Roasted Carrot + Celery (Oven T),,12.2,Kgs,
Veg - 017,Fri,3,2033,https://eatbetterday.ca/admin/ingredients/2033,Corn + Tomato Garnish,,,,9.18,Kgs,"1) Batch together.
2) Make sure the corn is dry before batching."
,,,2033,,,569,Blanched Corn (Veg W),,3.7473,Kgs,
,,,2033,,,809,Robo Small Diced Roma Tomatoes (Veg T),,5.4327,Kgs,
Veg - 017,Fri,3,2034,https://eatbetterday.ca/admin/ingredients/2034,Diced Pepper Mix for Salad,,,,10.2,Kgs,"1) Strain the diced peppers if needed. Weigh them out.
2) Using gloves, mix to combine.
3) Place the product into blue strainer bins to allow drainage.
4) Record your total weight and label the bins with the date, weight and your initials.
5) Enter the weight into the Prep Master List."
,,,2034,,,2477,Hand-Cut 1/4 in Diced Red Peppers (Veg T),,5.735,Kgs,
,,,2034,,,2478,Hand-Cut 1/4 in Diced Yellow Peppers (Veg T),,4.465,Kgs,
Veg - 017,Fri,3,1408,https://eatbetterday.ca/admin/ingredients/1408,Dill Chopped Salad,,,,21.4,Kgs,"1) NEVER BATCH BEFORE FRIDAY.
2) Batch all ingredients together.
3) Mix throughly and weigh, label."
,,,1408,,,25,Diced Dates,,2.4884,Kgs,
,,,1408,,,605,Diced Dill Pickle (Veg T),,1.9907,Kgs,
,,,1408,,,1407,Dill Chopped Salad Base (Veg F),,17.4186,Kgs,
